Client,DepartementId,DepartementName,DivisionId,DivisionName,EmployeeActionReasonTypeCode,EmployeeActionReasonTypeText,EmployeeActionTypeCode,EmployeeActionTypeText,EmployeeAssignedCompanyCode,EmployeeAssignedCompanyText,EmployeeAssignedCostCenterId,EmployeeAssignedCostCenterText,EmployeeAssignedEmployeeGroupCode,EmployeeAssignedEmployeeGroupText,EmployeeAssignedEndDate,EmployeeAssignedPersonnelAreaCode,EmployeeAssignedPersonnelAreaText,EmployeeAssignedPersonnelSubareaCode,EmployeeAssignedPersonnelSubareaText,EmployeeAssignedSMJDate,EmployeeAssignedStartDate,EmployeeAssignedWorkContractCode,EmployeeAssignedWorkContractText,EmployeeAssignmentId,EmployeeCoorporateEmail,EmployeeFullName,EmployeeHiringDate,EmployeeId,EmployeeMobilePhoneNumber,EmployeePersonalEmail,EmployeePlannedPensionDate,EmploymentStatusCode,EmploymentStatusText,EndPeriod,JobId,JobName,OrganizationId,OrganizationName,PositionId,PositionName,PositionNameLongText,StartPeriod,SuperiorEmployeeId,SuperiorFullName,SuperiorPjsEmployeeId,SuperiorPjsFullName
100,10147039,Production Planning Department,10108039,Production Planning Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,2042,PT Pertamina Retail,DC100041,Talent Management Lead,4,PHK,9999-12-31T00:00:00,Z041,Kantor Pertamina Subholding 41,Z041,Kantor Subholding 41,2025-01-01T00:00:00,2025-01-01T00:00:00,1142,Regular emp.,EMASG041,,Satria Hidayat 3,1993-02-15T00:00:00,DUM0133781,123456789,,2027-07-01T00:00:00,3,Active,999912,987654607,Generalist/ ExecutionStrategicPlanning,D80796428,Strategic Planning Management,DP00000311,Learning and Development Manager,Learning and Development Manager,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147040,Engineering Department,10108040,Engineering Services Division,92,tugas belajar,92,tugas belajar,2033,PT PTK,DC100042,Learning and Development Manager,4,PHK,9999-12-31T00:00:00,Z042,Kantor Pertamina Subholding 42,Z042,Kantor Subholding 42,2025-01-01T00:00:00,2025-01-01T00:00:00,1143,Regular emp.,EMASG042,,Tiara Anggraini 3,1993-02-15T00:00:00,DUM0133782,123456789,,2027-07-01T00:00:00,3,Active,999912,987654608,Generalist/ ExecutionBusinessTransformation,D91807539,Business Transformation Management,DP00000312,Compensation and Benefits Supervisor,Compensation and Benefits Supervisor,202501,,,,
100,10147041,Maintenance Department,10108041,Maintenance Operations Division,Y2,Promosi,Y2,Promosi,2042,PT Pertamina Retail,DC100043,Compensation and Benefits Supervisor,4,PHK,9999-12-31T00:00:00,Z043,Kantor Pertamina Subholding 43,Z043,Kantor Subholding 43,2025-01-01T00:00:00,2025-01-01T00:00:00,1144,Regular emp.,EMASG043,,Ulfa Ramadhani 3,1993-02-15T00:00:00,DUM0133783,123456789,,2027-07-01T00:00:00,3,Active,999912,987654609,Generalist/ ExecutionCorporateDevelopment,D12918640,Corporate Development Management,DP00000313,Employee Relations Manager,Employee Relations Manager,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147042,Business Process Department,10108042,Process Management Division,Y4,Rotasi,Y4,Rotasi,2050,PT Patra Logistik,DC100044,Employee Relations Manager,4,PHK,9999-12-31T00:00:00,Z044,Kantor Pertamina Subholding 44,Z044,Kantor Subholding 44,2025-01-01T00:00:00,2025-01-01T00:00:00,1145,Regular emp.,EMASG044,,Vicky Prakoso 3,1993-02-15T00:00:00,DUM0133784,123456789,,2027-07-01T00:00:00,3,Active,999912,987654610,Generalist/ ExecutionInvestment,D23029751,Investment Management,DP00000314,Workforce Planning Lead,Workforce Planning Lead,202501,DUM0733741,Andika Pratama 3,,
100,10147043,Business Intelligence Department,10108043,BI Solutions Division,Y5,Demosi,91,Cuti Panjang,2042,PT Pertamina Retail,DC100045,Workforce Planning Lead,4,PHK,9999-12-31T00:00:00,Z045,Kantor Pertamina Subholding 45,Z045,Kantor Subholding 45,2025-01-01T00:00:00,2025-01-01T00:00:00,1146,Regular emp.,EMASG045,,Wulan Sari 3,1993-02-15T00:00:00,DUM0133785,123456789,,2027-07-01T00:00:00,3,Active,999912,987654611,Generalist/ ExecutionPartnership,D34130862,Partnership Management,DP00000315,Organization Development Head,Organization Development Head,202501,DUM0733741,Andika Pratama 3,,
100,10147044,Information Security Department,10108044,Information Security Governance Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,2050,PT Patra Logistik,DC100046,Organization Development Head,4,PHK,9999-12-31T00:00:00,Z046,Kantor Pertamina Subholding 46,Z046,Kantor Subholding 46,2025-01-01T00:00:00,2025-01-01T00:00:00,1147,Regular emp.,EMASG046,,Yoga Kurniawan 3,1993-02-15T00:00:00,DUM0133786,123456789,,2027-07-01T00:00:00,3,Active,999912,987654612,Generalist/ ExecutionCorporateCommunication,D45241973,Corporate Communication Management,DP00000316,Employee Experience Manager,Employee Experience Manager,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147045,Identity Management Department,10108045,Identity Lifecycle Division,92,tugas belajar,92,tugas belajar,2042,PT Pertamina Retail,DC100047,Employee Experience Manager,4,PHK,9999-12-31T00:00:00,Z047,Kantor Pertamina Subholding 47,Z047,Kantor Subholding 47,2025-01-01T00:00:00,2025-01-01T00:00:00,1148,Regular emp.,EMASG047,,Zaki Maulana 3,1993-02-15T00:00:00,DUM0133787,123456789,,2027-07-01T00:00:00,3,Active,999912,987654613,Generalist/ ExecutionPublicRelations,D56352084,Public Relations Management,DP00000317,Payroll Operations Supervisor,Payroll Operations Supervisor,202501,,,,
100,10147046,Access Management Department,10108046,Access Control Division,Y2,Promosi,Y2,Promosi,2050,PT Patra Logistik,DC100048,Payroll Operations Supervisor,4,PHK,9999-12-31T00:00:00,Z048,Kantor Pertamina Subholding 48,Z048,Kantor Subholding 48,2025-01-01T00:00:00,2025-01-01T00:00:00,1149,Regular emp.,EMASG048,,Arif Setiawan 3,1993-02-15T00:00:00,DUM0133788,123456789,,2027-07-01T00:00:00,3,Active,999912,987654614,Generalist/ ExecutionExternalAffairs,D67463195,External Affairs Management,DP00000318,HR Technology Manager,HR Technology Manager,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147047,Infrastructure Services Department,10108047,Infrastructure Services Division,Y4,Rotasi,Y4,Rotasi,2053,PT Patra Trading,DC100049,HR Technology Manager,4,PHK,9999-12-31T00:00:00,Z049,Kantor Pertamina Subholding 49,Z049,Kantor Subholding 49,2025-01-01T00:00:00,2025-01-01T00:00:00,1150,Regular emp.,EMASG049,,Bella Maharani 3,1993-02-15T00:00:00,DUM0133789,123456789,,2027-07-01T00:00:00,3,Active,999912,987654615,Generalist/ ExecutionGovernmentRelations,D78574206,Government Relations Management,DP00000319,HR Analytics Lead,HR Analytics Lead,202501,DUM0733741,Andika Pratama 3,,
100,10147048,Service Desk Department,10108048,Service Desk Operations Division,Y5,Demosi,91,Cuti Panjang,2050,PT Patra Logistik,DC100050,HR Analytics Lead,4,PHK,9999-12-31T00:00:00,Z050,Kantor Pertamina Subholding 50,Z050,Kantor Subholding 50,2025-01-01T00:00:00,2025-01-01T00:00:00,1151,Regular emp.,EMASG050,,Cahyo Nugroho 3,1993-02-15T00:00:00,DUM0133790,123456789,,2027-07-01T00:00:00,3,Active,999912,987654616,Generalist/ ExecutionLegalAffairs,D89685317,Legal Affairs Management,DP00000320,Corporate Planning Head,Corporate Planning Head,202501,DUM0733741,Andika Pratama 3,,
100,10147049,Technical Support Department,10108049,Technical Support Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,2053,PT Patra Trading,DC100051,Corporate Planning Head,4,PHK,9999-12-31T00:00:00,Z051,Kantor Pertamina Subholding 51,Z051,Kantor Subholding 51,2025-01-01T00:00:00,2025-01-01T00:00:00,1152,Regular emp.,EMASG051,,Dinda Permata 3,1993-02-15T00:00:00,DUM0133791,123456789,,2027-07-01T00:00:00,3,Active,999912,987654617,Generalist/ ExecutionCorporateLegal,D90796428,Corporate Legal Management,DP00000321,Strategic Planning Manager,Strategic Planning Manager,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147050,Application Support Department,10108050,Application Support Division,92,tugas belajar,92,tugas belajar,2050,PT Patra Logistik,DC100052,Strategic Planning Manager,4,PHK,9999-12-31T00:00:00,Z052,Kantor Pertamina Subholding 52,Z052,Kantor Subholding 52,2025-01-01T00:00:00,2025-01-01T00:00:00,1153,Regular emp.,EMASG052,,Evan Pratama 3,1993-02-15T00:00:00,DUM0133792,123456789,,2027-07-01T00:00:00,3,Active,999912,987654618,Generalist/ ExecutionRegulatoryAffairs,D11807539,Regulatory Affairs Management,DP00000322,Business Development Senior Manager,Business Development Senior Manager,202501,,,,
100,10147051,Database Administration Department,10108051,Database Operations Division,Y2,Promosi,Y2,Promosi,2053,PT Patra Trading,DC100053,Business Development Senior Manager,4,PHK,9999-12-31T00:00:00,Z053,Kantor Pertamina Subholding 53,Z053,Kantor Subholding 53,2025-01-01T00:00:00,2025-01-01T00:00:00,1154,Regular emp.,EMASG053,,Farhan Hakim 3,1993-02-15T00:00:00,DUM0133793,123456789,,2027-07-01T00:00:00,3,Active,999912,987654619,Generalist/ ExecutionCompliance,D22918640,Compliance Management,DP00000323,Corporate Development Lead,Corporate Development Lead,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147052,Cloud Infrastructure Department,10108052,Cloud Operations Division,Y4,Rotasi,Y4,Rotasi,2059,PT Pertamina Port & Logis,DC100054,Corporate Development Lead,4,PHK,9999-12-31T00:00:00,Z054,Kantor Pertamina Subholding 54,Z054,Kantor Subholding 54,2025-01-01T00:00:00,2025-01-01T00:00:00,1155,Regular emp.,EMASG054,,Gita Lestari 3,1993-02-15T00:00:00,DUM0133794,123456789,,2027-07-01T00:00:00,3,Active,999912,987654620,Generalist/ ExecutionRiskManagement,D33029751,Risk Management,DP00000324,Business Transformation Manager,Business Transformation Manager,202501,DUM0733741,Andika Pratama 3,,
100,10147053,DevOps Department,10108053,DevOps Engineering Division,Y5,Demosi,91,Cuti Panjang,2053,PT Patra Trading,DC100055,Business Transformation Manager,4,PHK,9999-12-31T00:00:00,Z055,Kantor Pertamina Subholding 55,Z055,Kantor Subholding 55,2025-01-01T00:00:00,2025-01-01T00:00:00,1156,Regular emp.,EMASG055,,Haris Wijaya 3,1993-02-15T00:00:00,DUM0133795,123456789,,2027-07-01T00:00:00,3,Active,999912,987654621,Generalist/ ExecutionEnterpriseRisk,D44130862,Enterprise Risk Management,DP00000325,Digital Transformation Head,Digital Transformation Head,202501,DUM0733741,Andika Pratama 3,,
100,10147054,Software Engineering Department,10108054,Software Engineering Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,2059,PT Pertamina Port & Logis,DC100056,Digital Transformation Head,4,PHK,9999-12-31T00:00:00,Z056,Kantor Pertamina Subholding 56,Z056,Kantor Subholding 56,2025-01-01T00:00:00,2025-01-01T00:00:00,1157,Regular emp.,EMASG056,,Intan Wulandari 3,1993-02-15T00:00:00,DUM0133796,123456789,,2027-07-01T00:00:00,3,Active,999912,987654622,Generalist/ ExecutionOperationalRisk,D55241973,Operational Risk Management,DP00000326,Technology Transformation Manager,Technology Transformation Manager,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147055,Quality Control Department,10108055,Quality Control Division,92,tugas belajar,92,tugas belajar,2053,PT Patra Trading,DC100057,Technology Transformation Manager,4,PHK,9999-12-31T00:00:00,Z057,Kantor Pertamina Subholding 57,Z057,Kantor Subholding 57,2025-01-01T00:00:00,2025-01-01T00:00:00,1158,Regular emp.,EMASG057,,Jefri Saputra 3,1993-02-15T00:00:00,DUM0133797,123456789,,2027-07-01T00:00:00,3,Active,999912,987654623,Generalist/ ExecutionFraudRisk,D66352084,Fraud Risk Management,DP00000327,Strategy Execution Lead,Strategy Execution Lead,202501,,,,
100,10147056,Vendor Management Department,10108056,Vendor Governance Division,Y2,Promosi,Y2,Promosi,2059,PT Pertamina Port & Logis,DC100058,Strategy Execution Lead,4,PHK,9999-12-31T00:00:00,Z058,Kantor Pertamina Subholding 58,Z058,Kantor Subholding 58,2025-01-01T00:00:00,2025-01-01T00:00:00,1159,Regular emp.,EMASG058,,Kania Ramadhani 3,1993-02-15T00:00:00,DUM0133798,123456789,,2027-07-01T00:00:00,3,Active,999912,987654624,Generalist/ ExecutionInternalControl,D77463195,Internal Control Management,DP00000328,Enterprise PMO Head,Enterprise PMO Head,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147057,Contract Management Department,10108057,Contract Administration Division,Y4,Rotasi,Y4,Rotasi,2060,PT Pertamina Marine Solut,DC100059,Enterprise PMO Head,4,PHK,9999-12-31T00:00:00,Z059,Kantor Pertamina Subholding 59,Z059,Kantor Subholding 59,2025-01-01T00:00:00,2025-01-01T00:00:00,1160,Regular emp.,EMASG059,,Leo Firmansyah 3,1993-02-15T00:00:00,DUM0133799,123456789,,2027-07-01T00:00:00,3,Active,999912,987654625,Generalist/ ExecutionInternalAudit,D88574206,Internal Audit Management,DP00000329,Program Management Manager,Program Management Manager,202501,DUM0733741,Andika Pratama 3,,
100,10147058,Asset Management Department,10108058,IT Asset Management Division,Y5,Demosi,91,Cuti Panjang,2059,PT Pertamina Port & Logis,DC100060,Program Management Manager,4,PHK,9999-12-31T00:00:00,Z060,Kantor Pertamina Subholding 60,Z060,Kantor Subholding 60,2025-01-01T00:00:00,2025-01-01T00:00:00,1161,Regular emp.,EMASG060,,Mila Anggraini 3,1993-02-15T00:00:00,DUM0133800,123456789,,2027-07-01T00:00:00,3,Active,999912,987654626,Generalist/ ExecutionInformationSecurity,D99685317,Information Security Management,DP00000330,Project Management Lead,Project Management Lead,202501,DUM0733741,Andika Pratama 3,,
100,10147059,Talent Management Department,10108059,Talent Development Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,2060,PT Pertamina Marine Solut,DC100061,Project Management Lead,4,PHK,9999-12-31T00:00:00,Z061,Kantor Pertamina Subholding 61,Z061,Kantor Subholding 61,2025-01-01T00:00:00,2025-01-01T00:00:00,1162,Regular emp.,EMASG061,,Naufal Prakoso 3,1993-02-15T00:00:00,DUM0133801,123456789,,2027-07-01T00:00:00,3,Active,999912,987654627,Generalist/ ExecutionCyberSecurity,D10796428,Cyber Security Management,DP00000331,Portfolio Management Head,Portfolio Management Head,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147060,Recruitment Department,10108060,Talent Acquisition Division,92,tugas belajar,92,tugas belajar,2059,PT Pertamina Port & Logis,DC100062,Portfolio Management Head,4,PHK,9999-12-31T00:00:00,Z062,Kantor Pertamina Subholding 62,Z062,Kantor Subholding 62,2025-01-01T00:00:00,2025-01-01T00:00:00,1163,Regular emp.,EMASG062,,Olivya Kartika 3,1993-02-15T00:00:00,DUM0133802,123456789,,2027-07-01T00:00:00,3,Active,999912,987654628,Generalist/ ExecutionSecurityOperations,D21807539,Security Operations Management,DP00000332,Change Management Manager,Change Management Manager,202501,,,,
100,10147061,Learning and Development Department,10108061,Learning Services Division,Y2,Promosi,Y2,Promosi,2060,PT Pertamina Marine Solut,DC100063,Change Management Manager,4,PHK,9999-12-31T00:00:00,Z063,Kantor Pertamina Subholding 63,Z063,Kantor Subholding 63,2025-01-01T00:00:00,2025-01-01T00:00:00,1164,Regular emp.,EMASG063,,Prima Hidayat 3,1993-02-15T00:00:00,DUM0133803,123456789,,2027-07-01T00:00:00,3,Active,999912,987654629,Generalist/ ExecutionIdentityAccess,D32918640,Identity Access Management,DP00000333,Process Excellence Lead,Process Excellence Lead,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147062,Compensation and Benefits Department,10108062,Compensation Division,Y4,Rotasi,Y4,Rotasi,2061,PT Pertamina Energy Termi,DC100064,Process Excellence Lead,4,PHK,9999-12-31T00:00:00,Z064,Kantor Pertamina Subholding 64,Z064,Kantor Subholding 64,2025-01-01T00:00:00,2025-01-01T00:00:00,1165,Regular emp.,EMASG064,,Qori Azzahra 3,1993-02-15T00:00:00,DUM0133804,123456789,,2027-07-01T00:00:00,3,Active,999912,987654630,Generalist/ ExecutionITGovernance,D43029751,IT Governance Management,DP00000334,Continuous Improvement Manager,Continuous Improvement Manager,202501,DUM0733741,Andika Pratama 3,,
100,10147063,Employee Relations Department,10108063,Employee Relations Division,Y5,Demosi,91,Cuti Panjang,2060,PT Pertamina Marine Solut,DC100065,Continuous Improvement Manager,4,PHK,9999-12-31T00:00:00,Z065,Kantor Pertamina Subholding 65,Z065,Kantor Subholding 65,2025-01-01T00:00:00,2025-01-01T00:00:00,1166,Regular emp.,EMASG065,,Rizky Maulana 3,1993-02-15T00:00:00,DUM0133805,123456789,,2027-07-01T00:00:00,3,Active,999912,987654631,Generalist/ ExecutionITService,D54130862,IT Service Management,DP00000335,Operational Excellence Head,Operational Excellence Head,202501,DUM0733741,Andika Pratama 3,,
100,10147064,Workforce Planning Department,10108064,Workforce Strategy Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,2061,PT Pertamina Energy Termi,DC100066,Operational Excellence Head,4,PHK,9999-12-31T00:00:00,Z066,Kantor Pertamina Subholding 66,Z066,Kantor Subholding 66,2025-01-01T00:00:00,2025-01-01T00:00:00,1167,Regular emp.,EMASG066,,Selvi Permatasari 3,1993-02-15T00:00:00,DUM0133806,123456789,,2027-07-01T00:00:00,3,Active,999912,987654632,Generalist/ ExecutionITInfrastructure,D65241973,IT Infrastructure Management,DP00000336,Business Excellence Manager,Business Excellence Manager,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147065,Organizational Development Department,10108065,Organization Development Division,92,tugas belajar,92,tugas belajar,2060,PT Pertamina Marine Solut,DC100067,Business Excellence Manager,4,PHK,9999-12-31T00:00:00,Z067,Kantor Pertamina Subholding 67,Z067,Kantor Subholding 67,2025-01-01T00:00:00,2025-01-01T00:00:00,1168,Regular emp.,EMASG067,,Tegar Nugraha 3,1993-02-15T00:00:00,DUM0133807,123456789,,2027-07-01T00:00:00,3,Active,999912,987654633,Generalist/ ExecutionNetworkOperations,D76352084,Network Operations Management,DP00000337,Quality Management Lead,Quality Management Lead,202501,,,,
100,10147066,Corporate Planning Department,10108066,Corporate Planning Division,Y2,Promosi,Y2,Promosi,2061,PT Pertamina Energy Termi,DC100068,Quality Management Lead,4,PHK,9999-12-31T00:00:00,Z068,Kantor Pertamina Subholding 68,Z068,Kantor Subholding 68,2025-01-01T00:00:00,2025-01-01T00:00:00,1169,Regular emp.,EMASG068,,Umar Hakim 3,1993-02-15T00:00:00,DUM0133808,123456789,,2027-07-01T00:00:00,3,Active,999912,987654634,Generalist/ ExecutionDataCenter,D87463195,Data Center Management,DP00000338,Performance Management Supervisor,Performance Management Supervisor,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147067,Strategic Planning Department,10108067,Corporate Strategy Division,Y4,Rotasi,Y4,Rotasi,2062,PT Pertamina Marine Engin,DC100069,Performance Management Supervisor,4,PHK,9999-12-31T00:00:00,Z069,Kantor Pertamina Subholding 69,Z069,Kantor Subholding 69,2025-01-01T00:00:00,2025-01-01T00:00:00,1170,Regular emp.,EMASG069,,Vania Setiawan 3,1993-02-15T00:00:00,DUM0133809,123456789,,2027-07-01T00:00:00,3,Active,999912,987654635,Generalist/ ExecutionCloudInfrastructure,D98574206,Cloud Infrastructure Management,DP00000339,Sales Operations Manager,Sales Operations Manager,202501,DUM0733741,Andika Pratama 3,,
100,10147068,Performance Management Department,10108068,Performance Management Division,Y5,Demosi,91,Cuti Panjang,2061,PT Pertamina Energy Termi,DC100070,Sales Operations Manager,4,PHK,9999-12-31T00:00:00,Z070,Kantor Pertamina Subholding 70,Z070,Kantor Subholding 70,2025-01-01T00:00:00,2025-01-01T00:00:00,1171,Regular emp.,EMASG070,,Wira Pratama 3,1993-02-15T00:00:00,DUM0133810,123456789,,2027-07-01T00:00:00,3,Active,999912,987654636,Generalist/ ExecutionApplicationManagement,D19685317,Application Management,DP00000340,Sales Planning Lead,Sales Planning Lead,202501,DUM0733741,Andika Pratama 3,,
100,10147069,Investment Department,10108069,Investment Management Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,2062,PT Pertamina Marine Engin,DC100071,Sales Planning Lead,4,PHK,9999-12-31T00:00:00,Z071,Kantor Pertamina Subholding 71,Z071,Kantor Subholding 71,2025-01-01T00:00:00,2025-01-01T00:00:00,1172,Regular emp.,EMASG071,,Yuni Lestari 3,1993-02-15T00:00:00,DUM0133811,123456789,,2027-07-01T00:00:00,3,Active,999912,987654637,Generalist/ ExecutionSoftwareEngineering,D20796428,Software Engineering Management,DP00000341,Sales Enablement Head,Sales Enablement Head,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147070,Corporate Finance Department,10108070,Corporate Finance Division,92,tugas belajar,92,tugas belajar,2061,PT Pertamina Energy Termi,DC100072,Sales Enablement Head,4,PHK,9999-12-31T00:00:00,Z072,Kantor Pertamina Subholding 72,Z072,Kantor Subholding 72,2025-01-01T00:00:00,2025-01-01T00:00:00,1173,Regular emp.,EMASG072,,Zainal Abidin 3,1993-02-15T00:00:00,DUM0133812,123456789,,2027-07-01T00:00:00,3,Active,999912,987654638,Generalist/ ExecutionTechnologyArchitecture,D31807539,Technology Architecture Management,DP00000342,Revenue Management Manager,Revenue Management Manager,202501,,,,
100,10147071,Financial Planning Department,10108071,Financial Planning Division,Y2,Promosi,Y2,Promosi,2062,PT Pertamina Marine Engin,DC100073,Revenue Management Manager,4,PHK,9999-12-31T00:00:00,Z073,Kantor Pertamina Subholding 73,Z073,Kantor Subholding 73,2025-01-01T00:00:00,2025-01-01T00:00:00,1174,Regular emp.,EMASG073,,Agung Kurniawan 3,1993-02-15T00:00:00,DUM0133813,123456789,,2027-07-01T00:00:00,3,Active,999912,987654639,Generalist/ ExecutionEnterpriseArchitecture,D42918640,Enterprise Architecture Management,DP00000343,Channel Management Supervisor,Channel Management Supervisor,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147072,Financial Reporting Department,10108072,Financial Reporting Division,Y4,Rotasi,Y4,Rotasi,2138,PT Pertamina Lubricants,DC100074,Channel Management Supervisor,4,PHK,9999-12-31T00:00:00,Z074,Kantor Pertamina Subholding 74,Z074,Kantor Subholding 74,2025-01-01T00:00:00,2025-01-01T00:00:00,1175,Regular emp.,EMASG074,,Bima Saputra 3,1993-02-15T00:00:00,DUM0133814,123456789,,2027-07-01T00:00:00,3,Active,999912,987654640,Generalist/ ExecutionDatabase,D53029751,Database Management,DP00000344,Account Management Lead,Account Management Lead,202501,DUM0733741,Andika Pratama 3,,
100,10147073,Budget Management Department,10108073,Budget Planning Division,Y5,Demosi,91,Cuti Panjang,2062,PT Pertamina Marine Engin,DC100075,Account Management Lead,4,PHK,9999-12-31T00:00:00,Z075,Kantor Pertamina Subholding 75,Z075,Kantor Subholding 75,2025-01-01T00:00:00,2025-01-01T00:00:00,1176,Regular emp.,EMASG075,,Cindy Maharani 3,1993-02-15T00:00:00,DUM0133815,123456789,,2027-07-01T00:00:00,3,Active,999912,987654641,Generalist/ ExecutionDataManagement,D64130862,Data Management,DP00000345,Key Account Management Manager,Key Account Management Manager,202501,DUM0733741,Andika Pratama 3,,
100,10147074,Credit Risk Department,10108074,Credit Risk Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,2138,PT Pertamina Lubricants,DC100076,Key Account Management Manager,4,PHK,9999-12-31T00:00:00,Z076,Kantor Pertamina Subholding 76,Z076,Kantor Subholding 76,2025-01-01T00:00:00,2025-01-01T00:00:00,1177,Regular emp.,EMASG076,,Doni Firmansyah 3,1993-02-15T00:00:00,DUM0133816,123456789,,2027-07-01T00:00:00,3,Active,999912,987654642,Generalist/ ExecutionDataGovernance,D75241973,Data Governance Management,DP00000346,Commercial Operations Head,Commercial Operations Head,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147075,Market Risk Department,10108075,Market Risk Division,92,tugas belajar,92,tugas belajar,2062,PT Pertamina Marine Engin,DC100077,Commercial Operations Head,4,PHK,9999-12-31T00:00:00,Z077,Kantor Pertamina Subholding 77,Z077,Kantor Subholding 77,2025-01-01T00:00:00,2025-01-01T00:00:00,1178,Regular emp.,EMASG077,,Elsa Wulandari 3,1993-02-15T00:00:00,DUM0133817,123456789,,2027-07-01T00:00:00,3,Active,999912,987654643,Generalist/ ExecutionDataAnalytics,D86352084,Data Analytics Management,DP00000347,Customer Operations Manager,Customer Operations Manager,202501,,,,
100,10147076,Operational Risk Department,10108076,Operational Risk Division,Y2,Promosi,Y2,Promosi,2138,PT Pertamina Lubricants,DC100078,Customer Operations Manager,4,PHK,9999-12-31T00:00:00,Z078,Kantor Pertamina Subholding 78,Z078,Kantor Subholding 78,2025-01-01T00:00:00,2025-01-01T00:00:00,1179,Regular emp.,EMASG078,,Fikri Hidayat 3,1993-02-15T00:00:00,DUM0133818,123456789,,2027-07-01T00:00:00,3,Active,999912,987654644,Generalist/ ExecutionBusinessIntelligence,D97463195,Business Intelligence Management,DP00000348,Customer Service Supervisor,Customer Service Supervisor,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147077,Enterprise Risk Department,10108077,Enterprise Risk Management Division,Y4,Rotasi,Y4,Rotasi,2166,PT Pertamina Petrochem.,DC100079,Customer Service Supervisor,4,PHK,9999-12-31T00:00:00,Z079,Kantor Pertamina Subholding 79,Z079,Kantor Subholding 79,2025-01-01T00:00:00,2025-01-01T00:00:00,1180,Regular emp.,EMASG079,,Gerry Prakoso 3,1993-02-15T00:00:00,DUM0133819,123456789,,2027-07-01T00:00:00,3,Active,999912,987654645,Generalist/ ExecutionDataScience,D18574206,Data Science Management,DP00000349,Customer Experience Lead,Customer Experience Lead,202501,DUM0733741,Andika Pratama 3,,
100,10147078,Fraud Management Department,10108078,Fraud Prevention Division,Y5,Demosi,91,Cuti Panjang,2138,PT Pertamina Lubricants,DC100080,Customer Experience Lead,4,PHK,9999-12-31T00:00:00,Z080,Kantor Pertamina Subholding 80,Z080,Kantor Subholding 80,2025-01-01T00:00:00,2025-01-01T00:00:00,1181,Regular emp.,EMASG080,,Hani Anggraini 3,1993-02-15T00:00:00,DUM0133820,123456789,,2027-07-01T00:00:00,3,Active,999912,987654646,Generalist/ ExecutionArtificialIntelligence,D29685317,Artificial Intelligence Management,DP00000350,Customer Insights Manager,Customer Insights Manager,202501,DUM0733741,Andika Pratama 3,,
100,10147079,Anti Money Laundering Department,10108079,AML Operations Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,2166,PT Pertamina Petrochem.,DC100081,Customer Insights Manager,4,PHK,9999-12-31T00:00:00,Z081,Kantor Pertamina Subholding 81,Z081,Kantor Subholding 81,2025-01-01T00:00:00,2025-01-01T00:00:00,1182,Regular emp.,EMASG081,,Iwan Setiawan 3,1993-02-15T00:00:00,DUM0133821,123456789,,2027-07-01T00:00:00,3,Active,999912,987654647,Generalist/ ExecutionDigitalPlatform,D30796428,Digital Platform Management,DP00000351,Customer Retention Head,Customer Retention Head,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
